"VCI","Tem"
"1",NA,NA
"2",NA,NA
"3",NA,NA
"4",NA,NA
"5",NA,NA
"6",NA,NA
"7",0.00253069795372028,5.06116080788305
"8",0.00165434038373702,3.78597343389953
"9",0.00180565439983246,3.71369444700704
"10",0.00132743385530014,2.90571234244771
"11",0.00184135322995115,1.94074102801995
"12",0.00113371890676516,1.62624566546654
"13",0.0012195912091023,2.8842208354158
"14",0.00138656438290285,6.15681643381081
"15",0.00126447299961644,3.31715910635197
"16",0.00129245160008999,3.47071176692394
"17",0.00135161747772592,2.61800590305114
"18",0.00131764080284369,3.38193837526309
"19",0.00156639019148218,3.15042180429241
"20",0.00149372526155451,3.44946505673949
"21",0.00153491147959518,2.83711755664142
"22",0.0014449043072173,3.25482876856399
"23",0.00147499888748154,3.41838044108643
"24",0.00144097381704195,3.22861055953803
"25",0.0014363923942598,2.69094923860952
"26",0.00152576776172337,3.10009238657305
"27",0.00141737840670341,2.85133932396728
"28",0.00136939804365469,3.02406185827368
"29",0.0014454345141477,2.88676921780332
"30",0.00140702645241361,3.11503414444779
"31",0.00146085324813304,3.05915672893864
"32",0.00142455704468632,2.81025654348902
"33",0.00142484796452251,3.23277153825743
"34",0.00144220721011807,3.22998863612991
"35",0.0014088958263504,3.43678087202097
"36",0.00146460320045812,3.47589289221556
"37",0.00146227080870941,3.51750452273996
"38",0.00142441651903088,3.83254715239175
"39",0.00146327536739792,4.03963629915649
"40",0.00140489907036328,4.14584659994314
"41",0.00145515638347292,4.34768776664937
"42",0.00144476500382675,4.21385655771566
"43",0.00142112368986483,4.18835920754942
"44",0.00146661642540711,4.04407261894154
"45",0.00151267247282794,3.96761778817959
"46",0.00144808262174701,4.28574374788083
"47",0.00145276620722219,4.16592774163259
"48",0.00137542465257764,3.95769919075579
"49",0.00146564626372645,4.23170930223545
"50",0.00142864718818106,4.02866250128202
"51",0.001454693751726,4.24944405407575
"52",0.00146943739916636,3.86417352331173
"53",0.00149351649068812,4.23571666199129
"54",0.00144950437518895,4.07511945965216
"55",0.00146790219574181,3.85824987769453
"56",0.0014173749529897,4.08137734943014
"57",0.0014902020335843,4.30027980951688
"58",0.00138052444031771,4.14323437880043
"59",0.00146802013614258,4.26498561600244
"60",0.00137771086227071,3.94443299872071
"61",0.00140495083705769,4.09199995287589
"62",0.00138026496524,3.91790799878054
"63",0.00144618489185807,3.86769552072068
"64",0.00137146500503511,3.76863318399453
"65",0.00142727276071115,3.86820193022528
"66",0.0014462058156863,3.71590435860398
"67",0.00139662599050361,3.88013735506151
"68",0.00145207067447624,3.68739381846201
"69",0.00151592649505269,3.81566072314139
"70",0.00146762175684931,3.6329608147508
"71",0.00151419035099286,3.34397979375179
"72",0.00145293582616556,3.44098184466193
"73",0.0014126532970336,3.79594513637422
"74",0.00143084345635426,3.58950872353387
"75",0.00141785874774362,3.67438432358735
"76",0.00137065394984426,3.5516465347315
"77",0.00138696833255037,3.62314335649711
"78",0.00142512107472214,3.8113486789596
"79",0.00146172915421328,3.63571577708179
"80",0.00139240450845134,3.63739434142762
"81",0.00147950118109323,3.52865606941398
"82",0.00139629624027392,3.46136151784357
"83",0.00144391702572832,3.6669057282174
"84",0.00140306310700561,3.32364587956196
"85",0.00146753516219353,3.54692976188752
"86",0.00141054274302247,3.30799085135452
"87",0.00142171847988488,3.47676551477482
"88",0.00139612111047644,3.53023542204871
"89",0.00144951157020411,3.42759118008771
"90",0.0014372544859323,3.56710697792996
"91",0.00144036855358041,3.55267082211726
"92",0.00139220281546266,3.3804438304963
"93",0.00141322020823764,3.45668585495795
"94",0.00134438316847041,3.46636962640542
"95",0.00141899669282427,3.51013878279019
"96",0.00150897415267131,3.44952191381637
"97",0.00151898858063595,3.38169501101674
"98",0.00147681604269314,3.44907935290554
"99",0.00144447961845276,3.66155558733245
"100",0.0014432140393636,3.44874329931616
"101",0.00147316064578191,3.36863996532862
"102",0.00144543066269877,3.42145915576076
"103",0.00137412118430831,3.42314403875999
"104",0.00145432453680285,3.42754201451144
"105",0.00146253916810493,3.4497598751422
"106",0.0014055292385277,3.31549245621961
"107",0.00144871417571505,3.22988232738663
"108",0.00142692391858615,3.16524653712929
"109",0.00143898352843715,3.22789627686372
"110",0.00146605042450793,3.21096123293231
"111",0.00143169556517005,3.10148601938197
"112",0.00141159144972115,3.00452526203752
"113",0.00141907402653797,3.0348118354364
"114",0.00140527674669985,3.03228394614784
"115",0.00144766393847966,3.01903496186478
"116",0.00143555657299593,3.00194272207081
"117",0.00143914924541769,3.16369031372744
"118",0.00141471448832422,2.92578430034081
"119",0.00150341126374335,2.71803615835142
"120",0.00148569098704337,3.03966769393808
"121",0.00143360616892454,2.78629321000107
"122",0.00140616973711559,2.76759399325313
"123",0.00148771989799902,2.65014359474581
"124",0.00146032055918739,2.76679373330807
"125",0.00141226254471532,2.80818237146195
"126",0.0013684746740659,2.50168161965151
"127",0.00142630401848895,2.50074299383511
"128",0.0014973938814275,2.31168155160499
"129",0.00144305999113838,2.24727489458916
"130",0.00144181118961581,2.11096718158539
"131",0.00150859590731617,2.10510418518421
"132",0.00141152769553618,2.06296162796346
"133",0.00138094253960679,1.93924990877926
"134",0.0014717298169472,2.09828270439931
"135",0.00136018184399457,1.82640730284181
"136",0.00145468017456717,1.90527435716107
"137",0.00144545958284464,1.89406813306524
"138",0.00141072484934212,1.87764778398013
"139",0.00135923983494038,1.57629209613625
"140",0.00152803598016002,1.96436721439362
"141",0.00155957680878969,1.72864770124679
"142",0.00137120159708307,2.0183129014993
"143",0.00136203734806755,1.97493405365866
"144",0.00147231027380161,1.7342043397401
"145",0.00146193891865453,1.94904813917987
"146",0.00140542163596364,2.13529881503545
"147",0.00148151775117665,2.24290076710598
"148",0.00127581770379093,1.90271850339796
"149",0.00147546789601995,2.50428380680969
"150",0.00136366397443863,2.64502882385764
"151",0.00157050775917192,2.71971552646039
"152",0.00151662894732867,2.33599559156384
"153",0.00143505373323576,1.54264381295223
"154",0.00110645994798611,1.71593979729955
"155",0.00159515491182477,1.46115551087034
"156",0.00194190794414343,1.00131907162395
"157",0.000591725024107576,1.32567050526939
"158",NA,NA
"159",NA,NA
"160",NA,NA
"161",NA,NA
"162",NA,NA
"163",NA,NA
"164",NA,NA
"165",NA,NA
